key,address
Lock.T.Story.ChuteToVictory,0xdeefa4
Lock.T.Story.CrateEscape,0xdeb4a4
Lock.T.Story.DestructAndServe,0xdead54
Lock.T.Story.DinerMight,0xdee790
Lock.T.Story.DoomCanyon,0xde9db8
Lock.T.Story.Escape,0xdec454
Lock.T.Story.FastFoodDino,0xdeeb3c
Lock.T.Story.GhostHill,0xdea030
Lock.T.Story.GibbonTake,0xded220
Lock.T.Story.HighNoon,0xdea5f8
Lock.T.Story.JoustAboutIt,0xde9ad0
Lock.T.Story.LandWormsForgot,0xde9f58
Lock.T.Story.MineAllMine,0xdec958
Lock.T.Story.NiceToSiege,0xdeebd4
Lock.T.Story.NoRoomForError,0xde7988
Lock.T.Story.RobInTheHood,0xdee450
Lock.T.Story.Saboteurs,0xde7854
Lock.T.Story.StormTheCastle,0xdeed14
Lock.T.Story.TinCanWally,0xde8c24
Lock.T.Story.TraitorousWaters,0xde8e0c
Lock.T.Story.TurkishDelights,0xde780c
Lock.T.Story.ValleyOfDinoWorms,0xdee390
Lock.T.Story.WindyWizard,0xde7dd0
Lock.Tash.Afro,0xdeb7bc
Lock.Tash.Afro.B,0xde7548
Lock.Tash.Afro.G,0xde755c
Lock.Tash.Afro.R,0xde7590
Lock.Tash.All,0xdec430
Lock.Tash.Chinese,0xdee714
Lock.Tash.Cowboy,0xdebd64
Lock.Tash.Cowboy.B,0xde7c08
Lock.Tash.Cowboy.Bk,0xde7a2c
Lock.Tash.Cowboy.G,0xde7c1c
Lock.Tash.Curly,0xdee4a8
Lock.Tash.Curly.B,0xdebc48
Lock.Tash.Curly.G,0xdebc5c
Lock.Tash.Curly.R,0xdebc90
Lock.Tash.SafetyPin,0xdee2c4
Lock.Tash.Scott,0xdeb090
Lock.Tash.Small.Bln,0xdee978
Lock.Tash.Small.Br,0xdebb48
Lock.Tash.Small.R,0xdebd48
Lock.Tash.Small.W,0xdebd5c
Lock.Tash.Viking,0xdeb2dc
Lock.Tash.Viking.Bk,0xded92c
Lock.Tash.Viking.G,0xdedc1c
Lock.Tash.Viking.R,0xdedbc8
Lock.Tutorial.All,0xdebff0
Lock.Tutorial1,0xdec784
Lock.Tutorial2,0xdec788
Lock.Tutorial3,0xdec78c
Lock.Weapon.All,0xde98f0
Lock.Weapon.BubbleTrouble,0xdee158
Lock.Weapon.HolyHandGrenade,0xde9858
Lock.Weapon.IcarusPotion,0xde7a38
Lock.Weapon.InflatableScouser,0xde80cc
Lock.Weapon.SniperRifle,0xdeb0d4
Low.Gravity.GameDefault,0xdecb94
Low.Gravity.Multiplier,0xdebc08
Low.Gravity.OnValue,0xdedd94
MCa.BestBronze,0xded998
MCa.BestGold,0xded26c
MCa.BestSilver,0xdeaa88
MCa.BronzeName,0xdeba54
MCa.BronzeTime,0xdea854
MCa.CurrentMission,0xdecb7c
MCa.CurrentMissionType,0xded19c
MCa.Desc,0xdeaecc
MCa.GameAwarded,0xded590
MCa.GoldName,0xdeee14
MCa.GoldTime,0xde7618
MCa.L.Image1,0xde8084
MCa.L.Image2,0xde8088
MCa.L.Image3,0xde808c
MCa.LastGameTime,0xde8c54
MCa.Level,0xde9270
MCa.LockImage,0xde8214
MCa.LockedName,0xdeae54
MCa.LockedName2,0xdee5cc
MCa.LockedName3,0xdee5dc
MCa.Next,0xdebf50
MCa.Previous,0xde8d8c
MCa.Res.Image,0xde9fd4
MCa.Res.Text,0xde9b94
MCa.Res.Time,0xde9494
MCa.Res.Title,0xde7694
MCa.SilverName,0xdebb14
MCa.SilverTime,0xded914
MCa.Team,0xdeda74
MCa.Title,0xdee594
MadCowChaseCamera,0xdef184
MartinTest,0xdebba0
MatchShots,0xde9118
MatchStats,0xded81c
MaxDamage10,0xde8540
MaxRandomCrates,0xdebd4c
Mine.DetonationType,0xdee694
Mine.DudProbability,0xde7f28
Mine.Id,0xdeba50
Mine.MaxFuse,0xdedd58
Mine.MinFuse,0xdee754
Mine.StartsMidAir,0xde8a88
MineFactoryCamera,0xdea9c8
Miss.Generic.Hint1,0xdeb744
Miss.Generic.Hint2,0xdeb748
Miss.Generic.Hint3,0xdeb750
Miss.Generic.Hint4,0xdeb758
Miss.Generic.Hint5,0xdeb75c
Miss.Generic.Hint6,0xdeb760
Miss.Generic.Hint7,0xdeb764
Miss.Generic.Hint8,0xdeb768
Miss.Generic.Lose1,0xded540
Miss.Generic.Lose2,0xded548
Miss.Generic.Lose3,0xded54c
Miss.Generic.Lose4,0xded5c8
Miss.Generic.Lose5,0xded5dc
Miss.Generic.Win1,0xdeacc4
Miss.Generic.Win2,0xdeaccc
Miss.Generic.Win3,0xdeace4
Miss.Generic.Win4,0xdeace8
Miss.Generic.Win5,0xdeacec
Miss.generic.fail,0xdeb430
Miss.generic.success,0xdeb2a4
MissRetry,0xded124
Missed10a,0xde9c44
Missed10b,0xde9c58
MissionName,0xdee914
MissionRetries,0xdea78c
Mistake0a,0xde9044
MostRecentlyActiveWorm,0xde7874
Multi.BridgeThieves,0xdee80c
Multi.BridgeThieves.S,0xdeac10
Multi.CarpetCapers,0xde790c
Multi.CarpetCapers.S,0xdec79c
Multi.ChuteToVictory,0xde82e4
Multi.ChuteToVictory.S,0xde8890
Multi.CrateEscape,0xdec754
Multi.CrateEscape.S,0xded3cc
Multi.DesertOasis,0xde954c
Multi.DesertOasis.S,0xde908c
Multi.DestructAndServe,0xdece98
Multi.DestructAndServe.S,0xde8c8c
Multi.Destruction.ARABIAN,0xdeaeb8
Multi.Destruction.BUILDING,0xdeb41c
Multi.Destruction.CAMELOT,0xdec750
Multi.Destruction.PREHISTORIC,0xde74cc
Multi.Destruction.WILDWEST,0xdedf98
Multi.DinerMight,0xde98d0
Multi.DinerMight.S,0xdeb9cc
Multi.DoomCanyon,0xdeb878
Multi.DoomCanyon.S,0xdeec50
Multi.Escape,0xded954
Multi.Escape.S,0xde7990
Multi.FastFoodDino,0xdecb3c
Multi.FastFoodDino.S,0xdee850
Multi.Fort.ARABIAN,0xde97b8
Multi.Fort.BUILDING,0xde8c5c
Multi.Fort.CAMELOT,0xdebb6c
Multi.Fort.PREHISTORIC,0xdee3a8
Multi.Fort.WILDWEST,0xde99d0
Multi.GhostHill,0xdea230
Multi.GhostHill.S,0xdeb38c
Multi.GibbonTake,0xdec758
Multi.GibbonTake.S,0xde7f0c
Multi.HighNoon,0xdeb8b8
Multi.HighNoon.S,0xdec40c
Multi.Hold,0xdeca10
Multi.Hold.S,0xded08c
Multi.JoustAboutIt,0xdea9d0
Multi.JoustAboutIt.S,0xde8910
Multi.LandWormsForgot,0xde8358
Multi.LandWormsForgot.S,0xde7a8c
Multi.MineAllMine,0xde7994
Multi.MineAllMine.S,0xdeaacc
Multi.Multi.ARABIAN,0xde86b8
Multi.Multi.BUILDING,0xdeaa1c
Multi.Multi.CAMELOT,0xdecc54
Multi.Multi.PREHSTORIC,0xdeb5cc
Multi.Multi.WILDWEST,0xde8f90
Multi.NiceToSiege,0xdee014
Multi.NiceToSiege.S,0xde8690
Multi.NoRoomForError,0xdeddc8
Multi.NoRoomForError.S,0xdee3cc
Multi.ReSubmission,0xdebaf8
Multi.ReSubmission.S,0xdeaf8c
Multi.RiverBoatHarbour,0xde9a88
Multi.RiverBoatHarbour.S,0xdebc1c
Multi.RobInTheHood,0xde9e54
Multi.RobInTheHood.S,0xde81e8
Multi.Saboteurs,0xdef16c
Multi.Saboteurs.S,0xde8d90
Multi.Statue.ARABIAN,0xdece38
Multi.Statue.BUILDING,0xded5a0
Multi.Statue.CAMELOT,0xde77d8
Multi.Statue.PREHISTORIC,0xdeba4c
Multi.Statue.WILDWEST,0xdec818
Multi.StormTheCastle,0xdea454
Multi.StormTheCastle.S,0xdec98c
Multi.Survivor.ARABIAN,0xde7638
Multi.Survivor.BUILDING,0xdec65c
Multi.Survivor.CAMELOT,0xdee2e0
Multi.Survivor.PREHISTORIC,0xde8a0c
Multi.Survivor.WILDWEST,0xdebad0
Multi.ThisGameDoesDragon,0xdeabfc
Multi.ThisGameDoesDragon.S,0xde8e10
Multi.TinCanWally,0xdee9e4
Multi.TinCanWally.S,0xded64c
Multi.TraitorousWaters,0xde78dc
Multi.TraitorousWaters.S,0xde9d0c
Multi.TurkishDelights,0xde8f0c
Multi.TurkishDelights.S,0xdee40c
Multi.Tutorial1,0xde7a88
Multi.Tutorial1.S,0xdedb94
Multi.Tutorial2,0xde7a9c
Multi.Tutorial2.S,0xdeef8c
Multi.Tutorial3,0xde7aa0
Multi.Tutorial3.S,0xde769c
Multi.ValleyOfDinoWorms,0xdebdd0
Multi.ValleyOfDinoWorms.S,0xdeb890
Multi.WindyWizard,0xdec414
Multi.WindyWizard.S,0xdeb18c
Multi.WormwigsBigRigJig,0xdee560
Multi.WormwigsBigRigJig.S,0xde974c
MysteryDamage.DamageValue,0xdec558
MysteryHealth.HealthValue,0xdee558
MysteryMineLayer.NumMines,0xde7698
MysterySuperHealth.HealthValue,0xdeee54
Net.Client.ConnectionTimeout,0xdee510
Net.Client.TimeToDie,0xdeca54
Net.Client.TurnTimeout,0xdebc10
Net.ConnectionStatus,0xded00c
Net.ConnectionTimeout,0xded090
Net.NetworkAvailable,0xde7918
Net.Server.ConnectionTimeout,0xdee0d0
Net.ServerIP,0xde8280
Net.ServerPort,0xde92d0
Network.Indicator.Duration,0xde8038
Network.Indicator.FrameRate,0xde8a80
Network.Indicator.OffScreenPos,0xded02c
Network.Indicator.OnScreenPos,0xdeaed0
Network.Indicator.Scale,0xdedaf0
Ninja.DetachVelocityMulti,0xdee2e4
Ninja.GravityMultiplier,0xdeec4c
Ninja.LengthenShortenRate,0xde8818
Ninja.MaxLength,0xde8660
Ninja.MaxUnreducedSwingLength,0xdedca0
Ninja.MinBendDistFromWorm,0xdea734
Ninja.MinLength,0xdee360
Ninja.NumRaycastRefinements,0xdec198
Ninja.NumShots,0xde888c
Ninja.RotationDamping,0xde81e0
Ninja.SnapOffAngleRadians,0xde9c0c
Ninja.SwingAmount,0xdebe10
Ninja.WormMass,0xde9f8c
NinjaCamera,0xde79c4
ObjectCount.Active,0xdef114
OilDrum.DamageMagnitude,0xde8fd8
OilDrum.ImpulseMagnitude,0xdeb294
OilDrum.ImpulseRadius,0xdecd4c
OilDrum.LandDamageRadius,0xde96cc
OilDrum.TaskId,0xded810
OilDrum.WormDamageRadius,0xde868c
OldWomanChaseCamera,0xdeaf84
Opt.VoicesOn,0xde86f8
Outro,0xde7800
PS2.BOOT.Checking_Cards,0xde84f0
PS2.BOOT.Format_Confirm,0xdeedf4
PS2.BOOT.No_Card,0xdeb3f0
PS2.BOOT.Space_Warning,0xdea970
PS2.CurrSlot,0xde85d8
PS2.InsertController,0xde8608
PS2.LOAD.Cancel_Load_Confirm,0xde84f8
PS2.LOAD.Do_Load,0xded5e0
PS2.LOAD.Load_Failed,0xded828
PS2.LOAD.Load_Success,0xded4a8
PS2.LOAD.No_Card,0xdeb3f4
PS2.LOAD.No_Data,0xde7744
PS2.LOAD_Data_Corrupt,0xded5e8
PS2.MC.Cancel_Format,0xdeeda8
PS2.MC.Checking_Status,0xdeb0e4
PS2.MC.Choose_Slot,0xdec020
PS2.MC.Do_Format,0xde7650
PS2.MC.Format_Confirm,0xde80f8
PS2.MC.Format_Failed,0xdeea30
PS2.MC.Format_Success,0xde8030
PS2.MC.No_Card,0xdeefd8
PS2.MC.Status_Error,0xde7e88
PS2.NEW.CORRUPT,0xde9318
PS2.SAVE.Cancel_Save_Confirm,0xdeeefc
PS2.SAVE.Do_Overwrite,0xde90e0
PS2.SAVE.Do_Save,0xdebb9c
PS2.SAVE.Format_Confirm,0xde99b4
PS2.SAVE.No_Card,0xdee4d4
PS2.SAVE.No_Space,0xdec024
PS2.SAVE.Overwrite_Confirm,0xdedf34
PS2.SAVE.Overwrite_Failed,0xdec81c
PS2.SAVE.Overwrite_Success,0xdea2d8
PS2.SAVE.Save_Confirm,0xdeb674
PS2.SAVE.Save_Failed,0xde9d14
PS2.SAVE.Save_Success,0xdeaedc
PS2.SaveSize,0xded028
PS2.Slot1,0xde8034
PS2.Slot2,0xde803c
PS2.done.saving,0xdec76c
PS2.load.sure,0xdeb9fc
PS2.save.sure,0xdea218
PS2Water.ARABIAN.DAY,0xded024
PS2Water.ARABIAN.EVENING,0xdeb664
PS2Water.ARABIAN.NIGHT,0xdeb3d4
PS2Water.BUILDING.DAY,0xde9324
PS2Water.BUILDING.EVENING,0xde759c
PS2Water.BUILDING.NIGHT,0xded514
PS2Water.CAMELOT.DAY,0xdeb6a4
PS2Water.CAMELOT.EVENING,0xdeca5c
PS2Water.CAMELOT.NIGHT,0xdee0d4
PS2Water.PREHISTORIC.DAY,0xded6e4
PS2Water.PREHISTORIC.EVENING,0xdee4dc
PS2Water.PREHISTORIC.NIGHT,0xdeee10
PS2Water.WILDWEST.DAY,0xde9664
PS2Water.WILDWEST.EVENING,0xded7a0
PS2Water.WILDWEST.NIGHT,0xde9698
ParRoundTime,0xdeb414
Particle.DetailObject,0xdea050
Particle.Handle,0xdeda58
Particle.Locator,0xdee348
Particle.MeshNames,0xdebe8c
Particle.Name,0xdeb954
Particle.OverrideFile,0xdec158
Particle.Rain.Prob,0xdeb308
Particle.Snow.Prob,0xde9708
Particle.Weather.RefreshFreq,0xdea444
Payload.Deleted.Id,0xdeead0
Payload.Deleted.LastPosition,0xdeb138
Payload.FuseTimerInitialColor,0xdead60
Payload.FuseTimerUrgentColor,0xded2d8
Payload.Mesh,0xdecee0
Payload.SinkSpeed.Max,0xdeafe4
Payload.SinkSpeed.Min,0xdeafb8
Payload.Target,0xdeb510
Payload.TimeUntilRealignment,0xde9090
PayloadTrackCamera,0xdeadc4
Ped.Current,0xde7690
Ped.Desc,0xdef18c
Ped.Image,0xdea654
Ped.Movie,0xdee6d8
Ped.MovieFile,0xdebb18
Ped.Next,0xde8210
Ped.Prev,0xded558
Ped.Title,0xdea514
PersistStats,0xde858c
Player,0xde93c8
PodiumPosition.Team0,0xdec9c0
PodiumPosition.Team1,0xdec9c4
PodiumPosition.Team2,0xdec9c8
PodiumPosition.Team3,0xdec9cc
Point.Blue,0xdeef98
Point.Green,0xdede78
Point.Red,0xde9814
Poisoned5a,0xde9f84
Poisoned5b,0xde9f98
PostActivityTime,0xdec5d4
PostActivityTimeRemaining,0xded79c
Prob.Rain.ENGLAND.EVENING,0xde979c
Prob.Rain.ENGLAND.NIGHT,0xdeabd0
Prob.Rain.HORROR.DAY,0xde7524
Prob.Rain.HORROR.EVENING,0xdecfdc
Prob.Rain.HORROR.NIGHT,0xded198
Prob.Rain.WAR.DAY,0xdeeee4
Prob.Rain.WAR.NIGHT,0xdecc50
Prob.Snow.ARCTIC.DAY,0xde9f64
Prob.Snow.ARCTIC.EVENING,0xdeef1c
Prob.Snow.ENGLAND.EVENING,0xdee2dc
Prob.Snow.WAR.DAY,0xde76e4
Q.AirS,0xdeb88c
Q.AlienAbduction,0xde8438
Q.Armour,0xded4c8
Q.ArtMode,0xde90d4
Q.Bana,0xded7c4
Q.Baz,0xdea9e8
Q.Bball,0xdec6b0
Q.BubbleTrouble,0xde9f54
Q.CGren,0xdeb978
Q.CSpy,0xdee0a4
Q.Changed,0xded010
Q.ControllerInput,0xdec4d0
Q.CurrentPage,0xdec694
Q.DDmg,0xdee39c
Q.DTT,0xdeae10
Q.DTime,0xde8454
Q.Donkey,0xdeebe4
Q.EnableWater,0xde9348
Q.Fall,0xdedd70
Q.Fatkins,0xdeec8c
Q.Flood,0xdeeed0
Q.Gas,0xdebdcc
Q.Girder,0xdee5c8
Q.Grav,0xdee1d8
Q.Gren,0xdee2b8
Q.HChance,0xdece94
Q.HCrate,0xdec354
Q.HGren,0xdeb478
Q.HMiss,0xde9d8c
Q.HPDelay,0xde7e64
Q.Hot,0xdec550
Q.InputMapping,0xdece1c
Q.Jet,0xdecad0
Q.LRet,0xdea8d0
Q.MChance,0xde7a54
Q.MFactory,0xde7ce4
Q.MFuse,0xde7ed4
Q.Mine,0xdec9d4
Q.Name,0xdee994
Q.NameTemp,0xded4c0
Q.NameWeapon,0xde8178
Q.NewName,0xdea8d4
Q.NoMoreNails,0xdecfcc
Q.Obj,0xdedde8
Q.OldW,0xded61c
Q.Page,0xdeeb14
Q.PageName,0xdec814
Q.PageNumber,0xdedb08
Q.Para,0xdeedc4
Q.Perm,0xde80f4
Q.PoisonArrow,0xde939c
Q.Prod,0xdeb410
Q.Punch,0xdeaee0
Q.RBull,0xdeefb0
Q.RCChance,0xde8494
Q.RRet,0xdeb1d0
Q.RTime,0xdeda54
Q.Room,0xdeab34
Q.Rope,0xdeab58
Q.SDeath,0xdeec60
Q.SSheep,0xdea5c0
Q.Scouser,0xde9988
Q.Sel,0xdeeeb0
Q.SentryGun,0xdec8b8
Q.Sheep,0xde8000
Q.Shot,0xdecf50
Q.Shower,0xde9dc8
Q.SniperRifle,0xdeaa14
Q.Special,0xdebbf0
Q.SpecialWeapon,0xdeecf8
Q.SpecialWeaponName,0xde7d94
Q.Star,0xde7ec8
Q.Stock,0xdebaec
Q.SuperAirstrike,0xdeb394
Q.TNT,0xdeec90
Q.TTime,0xde8d54
Q.TelIn,0xdee678
Q.Telepad,0xdeacd0
Q.UChance,0xde9554
Q.WChance,0xdebb54
Q.WHealth,0xdebc20
Q.WSel,0xde7eb0
Q.Water,0xded308
Q.WeaponChanged,0xdeb850
Q.WeaponFactoryWeapon,0xded738
Q.WeaponNewName,0xdedd14
Q.Wind,0xded8d0
Q.Wins,0xded90c
QQ.ArtMode,0xdec8d8
QQ.Fall,0xdef1b0
QQ.HChance,0xdec398
QQ.LRet,0xdebb10
QQ.MChance,0xdeec54
QQ.MFactory,0xde84e4
QQ.MFuse,0xdef094
QQ.Obj,0xdec8e8
QQ.RCChance,0xded494
QQ.RRet,0xdec410
QQ.RTime,0xdec614
QQ.SDeath,0xdeb660
QQ.Stock,0xdea7ac
QQ.TTime,0xde7914
QQ.TelIn,0xde7d38
QQ.Telepad,0xdee7d0
QQ.UChance,0xde8a54
QQ.WChance,0xdeb058
QQ.WSel,0xde9274
QQ.Water,0xdee748
QQ.Wind,0xdeeb10
Quick.Health,0xdeaae0
Quick.RoundTime,0xdecb58
Quick.SelectWorm,0xdea234
Quick.TeleportIn,0xde9e78
Quick.TurnTime,0xdee8d4
Quick.Victories,0xde83cc
Rand.Crate.Airstrike,0xdee514
Rand.Crate.Armageddon,0xde8678
Rand.Crate.BananaBomb,0xdeb288
Rand.Crate.BaseballBat,0xde9410
Rand.Crate.Bazooka,0xde8f04
Rand.Crate.BridgeKit,0xde95d0
Rand.Crate.ChangeWorm,0xdeccf4
Rand.Crate.ClusterGrenade,0xdea594
Rand.Crate.ConcreteDonkey,0xde9e24
Rand.Crate.CrateShower,0xdeedc8
Rand.Crate.DoubleDamage,0xded154
Rand.Crate.DoubleTurnTime,0xdea758
Rand.Crate.Dragonball,0xdea730
Rand.Crate.Dynamite,0xded594
Rand.Crate.Earthquake,0xdea1d4
Rand.Crate.FirePunch,0xdedb20
Rand.Crate.FlameThrower,0xdec088
Rand.Crate.Freeze,0xdea814
Rand.Crate.GasCanister,0xde9688
Rand.Crate.Girder,0xdeaf08
Rand.Crate.Grenade,0xdea254
Rand.Crate.HolyHandGrenade,0xdee6d4
Rand.Crate.HomingMissile,0xdeb054
Rand.Crate.HomingPidgeon,0xde8938
Rand.Crate.Jetpack,0xdebaf0
Rand.Crate.Landmine,0xdef018
Rand.Crate.LaserSight,0xdeaf50
Rand.Crate.LowGravity,0xde81e4
Rand.Crate.MadCow,0xdecfa0
Rand.Crate.MagicBullet,0xdec010
Rand.Crate.MailStrike,0xde9a14
Rand.Crate.MineStrike,0xdea714
Rand.Crate.MingVase,0xdec2d4
Rand.Crate.Minigun,0xded378
Rand.Crate.Mortar,0xdef108
Rand.Crate.Napalm,0xdee2b4
Rand.Crate.NinjaRope,0xdebb58
Rand.Crate.NuclearBomb,0xde7c88
Rand.Crate.OldWoman,0xdea2f8
Rand.Crate.Parachute,0xded054
Rand.Crate.PetrolBomb,0xdeeec8
Rand.Crate.Prod,0xded71c
Rand.Crate.QuickWalk,0xde932c
Rand.Crate.ScalesOfJustice,0xded614
Rand.Crate.Sheep,0xdee540
Rand.Crate.SheepStrike,0xde8594
Rand.Crate.Shotgun,0xdecb78
Rand.Crate.SkipGo,0xdea4fc
Rand.Crate.SuperBananaBomb,0xdea588
Rand.Crate.SuperSheep,0xde8740
Rand.Crate.Surrender,0xdeebc8
Rand.Crate.Teleport,0xdecbd0
Rand.Crate.Uzi,0xdedde4
Rand.Crate.VikingAxe,0xded754
RandomNumber.Float,0xdea450
RandomNumber.Uint,0xde9e50
RecentDamage,0xde81ec
Retreat0a,0xdeb544
Retreat0b,0xdeb548
Retreat0c,0xdeb55c
RetreatTime,0xde7b94
RetreatTimeRemaining,0xded99c
RopeShotsRemaining,0xde76a4
RoundShots,0xdec8ac
RoundStats,0xde8598
RoundTime,0xded314
RoundTimeRemaining,0xde81ac
SAVE.Language,0xded258
SAVE.Rumble,0xdeb254
SAVE.ScreenX,0xde7fe0
SAVE.ScreenY,0xde7fe4
SAVE.SoundMode,0xde8398
SameTeamNextTurn,0xdee3b8
Save.Language,0xde8f58
ScouserChaseCamera,0xde99c4
Script.RunUnprotected,0xdeaa90
SentryGun.ActiveUnit,0xdedd5c
SentryGun.FireAtObject,0xdecef8
SentryGun.HeatDelta,0xde9604
SentryGun.LookAtObject,0xdee0d8
SentryGun.MaxWeaponRange,0xdee2f4
SentryGun.MaxWeaponTemp,0xde7b44
SentryGun.MinWeaponRange,0xdeebd8
SentryGun.PositionObject,0xdeabd4
SentryGun.TeamIndex,0xde8ba8
SentryGun.WeaponReloadTime,0xdeac14
SheepChaseCamera,0xdea544
Shield.DamageScale,0xde929c
ShortOnTime10,0xdeed04
ShortOnTime5,0xde9718
ShotPower,0xdebc88
ShoulderCamera,0xdea50c
Sick.Colour,0xdea548
Sick10a,0xdeb084
Sick10b,0xdeb088
Sick10c,0xdeb08c
SkipGo10,0xdeb258
SkipGo12,0xdeb25c
SkipGo13,0xdeb260
SkipGo15,0xdeb264
SkipGo20,0xdeb280
SkipGo5,0xde8a98
Sky.CloudSpeed,0xdeb590
Sky.CloudSpeedFast,0xded550
Sky.CloudSpeedSlow,0xdef05c
Sky.Flare1,0xdee9ec
Sky.Flare2,0xdee9f0
Sky.Flare3,0xdee9f4
Sky.Flare4,0xdee9fc
Sky.Flare5,0xdeea00
Sky.FlareTest,0xde9e18
SoundBank.Alien,0xdeb83c
SoundBank.AmericanWrestler,0xde8904
SoundBank.Auctioneer,0xdeafc8
SoundBank.Biggles,0xdee968
SoundBank.BluesMan,0xdea98c
SoundBank.Capone,0xdedb5c
SoundBank.Classic,0xde750c
SoundBank.Confucious,0xdeaf54
SoundBank.Conscience,0xded068
SoundBank.Cowgirl,0xdeec80
SoundBank.Cyberworms,0xdec350
SoundBank.Czech,0xde87a4
SoundBank.DrillSergeant,0xdea678
SoundBank.FootyFan,0xdec978
SoundBank.FoulMouth,0xded920
SoundBank.French,0xdeb5a0
SoundBank.FrenchLover,0xdee268
SoundBank.Gangsta,0xdee4c4
SoundBank.Geordie,0xde8d2c
SoundBank.German,0xde8040
SoundBank.Grandpa,0xdeba00
SoundBank.HappyDays,0xde9328
SoundBank.Hippy,0xde7938
SoundBank.Horror,0xdeafcc
SoundBank.Innuendo,0xde917c
SoundBank.Irish,0xdee3c8
SoundBank.Italian,0xde7bf8
SoundBank.LondonCabbie,0xdec7a4
SoundBank.Madchester,0xde8afc
SoundBank.NYRabbi,0xdeeba4
SoundBank.NaggingWife,0xde9c98
SoundBank.Native,0xdeb868
SoundBank.Patronising,0xdece9c
SoundBank.Pirate,0xde7adc
SoundBank.Polish,0xdec1a8
SoundBank.Raj,0xde9568
SoundBank.Russian,0xde79f8
SoundBank.Russki,0xded4ac
SoundBank.Scotsman,0xdea078
SoundBank.Slovak,0xdedd2c
SoundBank.SouthernBelle,0xded720
SoundBank.Spanish,0xdecb60
SoundBank.SpanishInquisition,0xde98b8
SoundBank.SuperHero,0xde7d3c
SoundBank.SuperVillain,0xdee278
SoundBank.Surfer,0xdeeb48
SoundBank.TeenageAngst,0xde75b8
SoundBank.TwoSmokingBarrels,0xde8ecc
SoundBank.USSports,0xdeb618
SoundBank.Viking,0xde7d5c
SoundBank.WarGeneral,0xdec3b0
SoundBank.Welsh,0xded7a4
SoundBank.Whoopsie,0xde967c
SoundBankCustom,0xdef0b4
SpawnVolume.CopyFrom,0xdee0b4
Special Characters,0xded294
Starburst.Acceleration,0xde77f8
Starburst.InitialSpeed,0xdeea94
StarburstCamera,0xdebbc4
StarburstWobble.MaxAmp,0xded484
StarburstWobble.Period,0xdeb068
StarburstWobble.Speed,0xdea710
StartTurn10a,0xde8c84
StartTurn10b,0xde8c88
StartTurn15,0xdea41c
StartTurn20,0xdea3c0
StartTurn25,0xdea3d4
StartTurn30,0xdea4b8
StartTurn5,0xdee418
Stat.Accolade.Nve.0,0xde8100
Stat.Accolade.Nve.1,0xde8104
Stat.Accolade.Nve.2,0xde810c
Stat.Accolade.Nve.3,0xde8124
Stat.Accolade.Nve.4,0xde8128
Stat.Accolade.Nve.5,0xde812c
Stat.Accolade.Nve.6,0xde8130
Stat.Accolade.Pve.0,0xdece30
Stat.Accolade.Pve.1,0xdece34
Stat.Accolade.Pve.2,0xdece3c
Stat.Accolade.Pve.3,0xdece40
Stat.Accolade.Pve.4,0xdece90
Stat.Accolade.Pve.5,0xdecea0
Stat.Accolade.Pve.6,0xdecea4
Stat.Common.Team,0xde9fb4
Stat.Match.Accuracy,0xde8aa4
Stat.Match.Damage,0xdee59c
Stat.Match.ElapsedTime,0xdeb524
Stat.Match.Kills,0xdee370
Stat.Match.Weapon,0xdee4bc
Stat.Name.0,0xdea044
Stat.Name.1,0xdea048
Stat.Name.10,0xde98ac
Stat.Name.11,0xde98b0
Stat.Name.12,0xde98b4
Stat.Name.13,0xde98bc
Stat.Name.14,0xde98c4
Stat.Name.15,0xde98c8
Stat.Name.16,0xde98cc
Stat.Name.17,0xde98d8
Stat.Name.18,0xde98e0
Stat.Name.19,0xde98e8
Stat.Name.2,0xdea058
Stat.Name.20,0xde9840
Stat.Name.21,0xde9848
Stat.Name.22,0xde9860
Stat.Name.23,0xde9864
Stat.Name.24,0xde9868
Stat.Name.25,0xde986c
Stat.Name.26,0xde9870
Stat.Name.27,0xde9874
Stat.Name.3,0xdea05c
Stat.Name.4,0xdea064
Stat.Name.5,0xdea068
Stat.Name.6,0xdea06c
Stat.Name.7,0xdea070
Stat.Name.8,0xdea074
Stat.Name.9,0xdea07c
Stat.Round.ElapsedTime,0xdeb6d8
Stats.DestString,0xdee55c
Stats.Index,0xdedaa4
Stats.SourceString,0xded39c
Stats.TeamName,0xdeb49c
Stats.Value,0xde76d4
Stats.WormName,0xde8394
Story.BridgeThieves,0xdeba0c
Story.CarpetCapers,0xdedd1c
Story.ChuteToVictory,0xde9364
Story.CrateEscape,0xdec01c
Story.DestructAndServe,0xde74d4
Story.DinerMight,0xde9818
Story.DoomCanyon,0xdedf38
Story.Escape,0xdec154
Story.FastFoodDino,0xdea03c
Story.GhostHill,0xdee3f0
Story.GibbonTake,0xdec09c
Story.HighNoon,0xde9538
Story.JoustAboutIt,0xde86d0
Story.LandWormsForgot,0xdeef9c
Story.MineAllMine,0xde7cd4
Story.NiceToSiege,0xde7c5c
Story.NoRoomForError,0xdeda48
Story.RobInTheHood,0xdee564
Story.Saboteurs,0xde840c
Story.StormTheCastle,0xdeb7dc
Story.TinCanWally,0xdeaca4
Story.TraitorousWaters,0xdecd8c
Story.TurkishDelights,0xde914c
Story.ValleyOfDinoWorms,0xdef00c
